법인등록번호,회사명,고유번호,매출액_백만원,매출근거,종업원수,종업원근거,사업보고서,오류
1311110468544,주식회사 쿼드메디슨,01671285,,없음,90,2025 4행,Y,
1101114481274,주식회사 퀀타매트릭스,01311286,3688,2025 CFS 매출액,103,2025 2행,Y,
1311110466283,주식회사 큐로셀,01492651,0,2025 CFS 매출액,146,2025 4행,Y,
1101113812561,주식회사 큐로직,02016218,,없음,,없음,N,
1101115622801,주식회사 큐리오시스,01786958,7302,2025 CFS 매출액,93,2025 6행,Y,
1101117944956,주식회사 큐아이엔씨,02019020,,없음,,없음,N,
2001110418983,주식회사 큐에이드,01175499,91649,2025 OFS 매출액,316,2025 8행,Y,
1101116384963,주식회사 크라우드웍스,01514005,10484,2025 CFS 매출액,113,2025 2행,Y,
1101110424153,주식회사 크래프트하인즈코리아,00131188,,없음,,없음,N,
1101116877827,주식회사 크레비티,01925919,,없음,,없음,N,
1101115449312,주식회사 크레이버코퍼레이션,01208007,,없음,,없음,N,
1101118895447,주식회사 크로노스튜디오,01898369,,없음,,없음,N,
1341110007612,주식회사 크로바케미칼(구:크로바프라스틱 주식회사),00153153,,없음,,없음,N,
1345110530102,주식회사 크루버스,02026613,,없음,,없음,N,
1501110273619,주식회사 크리스밸리,01629149,,없음,,없음,N,
1601110702054,주식회사 크리스티아너티,01899359,,없음,,없음,N,
1101114058429,주식회사 크링대부,01628636,,없음,,없음,N,
1101110936752,주식회사 클라크,00495420,,없음,,없음,N,
1101118637625,주식회사 클럽이앤씨,01895423,,없음,,없음,N,
1501110196001,주식회사 클레버,01370793,,없음,,없음,N,
1101116394954,주식회사 클로봇,01784914,41406,2025 CFS 매출액,161,2025 6행,Y,
1101115300126,주식회사 키위플러스,01227677,44069,2025 OFS 매출액,27,2025 2행,Y,
1801110102010,주식회사 키츠코리아,00367002,,없음,,없음,N,
1101115361566,주식회사 타스컴,01118139,,없음,33,2025 2행,Y,
1101110098651,주식회사 타워홀딩스,00153241,,없음,,없음,N,
1201110228610,주식회사 타이거일렉,00617314,80678,2025 OFS 매출액,246,2025 2행,Y,
1942110291237,주식회사 타임기술,01345724,,없음,69,2025 2행,Y,
1760110095932,주식회사 탑런에이피솔루션,01730180,,없음,,없음,N,
1311110304011,주식회사 탑머티리얼,01360875,23130,2025 OFS 매출액,116,2025 2행,Y,
1101113615121,주식회사 탑코미디어,00608699,48604,2025 CFS 매출액,247,2025 6행,Y,
1701110714370,주식회사 태경물산,02018377,,없음,,없음,N,
1101118938007,주식회사 태금인터내셔널,01962682,,없음,,없음,N,
1913110017535,주식회사 태림,00870311,,없음,,없음,N,
1845110010287,주식회사 태삼,00874043,,없음,,없음,N,
1911110086295,주식회사 태스코,02024624,,없음,,없음,N,
1211110077214,주식회사 태안,00485210,,없음,,없음,N,
1201110380741,주식회사 태안모터스,00604392,,없음,,없음,N,
1942110023193,주식회사 태완,00578051,,없음,,없음,N,
1701110634693,주식회사 태왕개발,01638934,,없음,,없음,N,
1701110710708,주식회사 태왕디엔디,01551547,,없음,,없음,N,
1101111234543,주식회사 태웅로직스,00562245,1117280,2025 CFS 매출액,405,2025 6행,Y,
1642110046985,주식회사 태인,02018605,,없음,,없음,N,
2054110039184,주식회사 태진,01901742,,없음,,없음,N,
1311110066182,주식회사 테라컨트리클럽,01733053,,없음,,없음,N,
1101111330838,주식회사 테라텍,01909656,,없음,,없음,N,
1101117196507,주식회사 테라핀,01642672,,없음,,없음,N,
1101116997435,주식회사 투비소프트에이엑스,01902945,,없음,,없음,N,
1101116535706,주식회사 트래블월렛,01726910,,없음,,없음,N,
2850110161179,주식회사 트렉시,01454031,,없음,,없음,N,
1101113161306,주식회사 트루엔,01134216,49113,2025 OFS 매출액,105,2025 2행,Y,
1101113673848,주식회사 트리아펙스,01867855,,없음,,없음,N,
1101115865849,주식회사 트리플아이앤디,01827051,,없음,,없음,N,
1601110406789,주식회사 트위니,01569564,,없음,,없음,N,
1801110787606,주식회사 티디아이,01458231,,없음,,없음,N,
1101116489523,주식회사 티디지,01268993,,없음,,없음,N,
1701110686975,주식회사 티메이홀딩스,02023087,,없음,,없음,N,
1101114679564,주식회사 티아모,01069125,,없음,,없음,N,
1101117162102,주식회사 티앤티온,01765371,,없음,,없음,N,
1313110109110,주식회사 티에스아이,01139035,264652,2025 CFS 매출액,269,2025 2행,Y,
1350110090501,주식회사 티에스엠,00548078,,없음,,없음,N,
1801110721125,주식회사 티에스엠,02007900,,없음,,없음,N,
1101113840843,주식회사 티에스인베스트먼트,00778235,19617,2025 CFS 매출액,19,2025 2행,Y,
1701110744773,주식회사 티에스티홀딩스,01473841,,없음,,없음,N,
1101116936285,주식회사 티에스패밀리,02022015,,없음,,없음,N,
1211110330000,주식회사 티엑스알로보틱스,01458161,56632,2025 OFS 매출액,130,2025 8행,Y,
1545110074635,주식회사 티엘에스,01925645,,없음,,없음,N,
1101118422969,주식회사 티오엠,01919079,,없음,,없음,N,
1701110904939,주식회사 티와이,01893009,,없음,,없음,N,
1101110032899,주식회사 티와이엠,00117230,929360,2025 CFS 매출액,1089,2025 4행,Y,
1101116250940,주식회사 티움바이오,01335930,12288,2025 CFS 매출액,67,2025 4행,Y,
1101114434471,주식회사 티지,01658901,,없음,,없음,N,
1101116526052,주식회사 티티씨디펜스,01350638,,없음,,없음,N,
1801110863860,주식회사 파낙스,01139442,,없음,,없음,N,
1243110000573,주식회사 파라텍,00105138,173929,2025 CFS 매출액,229,2025 4행,Y,
1101115814838,주식회사 파란고래,01910430,,없음,,없음,N,
1311110444346,주식회사 파로스아이바이오,01495180,,없음,33,2025 4행,Y,
1345110305761,주식회사 파마엔텍,01896079,,없음,,없음,N,
1101117683603,주식회사 파사드패턴,01903908,,없음,,없음,N,
1101116915792,주식회사 파우게임즈,01576999,,없음,,없음,N,
1101115209188,주식회사 파우컴퍼니,01908851,,없음,,없음,N,
1412110006738,주식회사 파워넷,00231354,447036,2025 CFS 매출액,129,2025 2행,Y,
1101117391298,주식회사 파이오니아상인,01537051,,없음,,없음,N,
1701110383357,주식회사 파인메딕스,01455410,9522,2025 CFS 매출액,77,2025 7행,Y,
1101116736099,주식회사 파파모빌리티,01625426,,없음,,없음,N,
1357110196090,주식회사 팔달10구역임대아파트,01850767,,없음,,없음,N,
1101111908338,주식회사 팜스빌,00986898,12728,2025 CFS 매출액,23,2025 2행,Y,
1101110766018,주식회사 팬택자산관리,00207542,,없음,,없음,N,
1101116835990,주식회사 퍼즐에이아이,01618550,,없음,,없음,N,
1101118770144,주식회사 펀비스,01909531,,없음,,없음,N,
1341110195582,주식회사 펄어비스,01152470,365564,2025 CFS 매출액,733,2025 4행,Y,
1601110431299,주식회사 페스카로,01817920,16627,2025 CFS 매출액,111,2025 8행,Y,
1101118922406,주식회사 페어,01915082,,없음,,없음,N,
1348110367848,주식회사 페이팩,02007742,,없음,,없음,N,
1717110094696,주식회사 펨토바이오메드,01336735,,없음,15,2025 6행,Y,
1701110581159,주식회사 편강한방피부과학연구소,01908620,,없음,,없음,N,
1101110570922,주식회사 포레스트벤처스,00254920,,없음,,없음,N,
1101116501830,주식회사 포바이포,01513699,,없음,56,2025 2행,Y,
1601110464456,주식회사 포스코실리콘솔루션,01811917,,없음,,없음,N,
1101117100574,주식회사 포웰홀딩스,01913437,,없음,,없음,N,
1101118121264,주식회사 포유스토리,01900813,,없음,,없음,N,
1101110946253,주식회사 포커스원투자목적회사,01979840,,없음,,없음,N,
1341110125034,주식회사 폭스소프트,01418260,,없음,,없음,N,
1211110282136,주식회사 푸드스토어,01906215,,없음,,없음,N,
1545110054710,주식회사 푸른원,01919972,,없음,,없음,N,
1201110635302,주식회사 풍성인더스,01909805,,없음,,없음,N,
1101114118827,주식회사 풍인인터내셔날,01557578,,없음,,없음,N,
1311110230307,주식회사 퓨런티어,01357446,12143,2025 OFS 매출액,100,2025 2행,Y,
1615110165310,주식회사 프레콘,01737952,,없음,,없음,N,
1601110434590,주식회사 프로닉스,01639836,,없음,,없음,N,
1101118498499,주식회사 프로즌파트너스,01828713,,없음,,없음,N,
1101111915094,주식회사 프로티아,01267958,15120,2025 OFS 매출액,113,2025 2행,Y,
1358110127754,주식회사 프롬바이오,01217865,72162,2025 CFS 매출액,147,2025 2행,Y,
1201110364787,주식회사 프리죤,01288580,,없음,,없음,N,
2841110072177,주식회사 플라밍고,01359310,,없음,,없음,N,
1201110912198,주식회사 플라스탈,02008088,,없음,,없음,N,
1601110395297,주식회사 플라즈맵,01575839,8482,2025 CFS 매출액,46,2025 2행,Y,
1101118909511,주식회사 플러스원투자목적회사,01899836,,없음,,없음,N,
1101111883712,주식회사 플럭서스,01897500,,없음,,없음,N,
1311110251048,주식회사 플레이디,00862853,40227,2025 CFS 매출액,292,2025 2행,Y,
1101116241676,주식회사 플레이크,01340710,,없음,,없음,N,
1101118105078,주식회사 플렉스포트 코리아,01925627,,없음,,없음,N,
1101114036318,주식회사 플로트론,00859576,,없음,,없음,N,
1101114082626,주식회사 피아이에이,00969819,,없음,,없음,N,
1101112925886,주식회사 피앤씨인더스트리,00832047,,없음,,없음,N,
1313110303473,주식회사 피앤에스제이,01909708,,없음,,없음,N,
1201111022235,주식회사 피에스에이치,01460935,,없음,,없음,N,
1701110751512,주식회사 피에이치씨발레오,01529423,,없음,,없음,N,
1101119097828,주식회사 피엘바이,01910184,,없음,,없음,N,
1801111093383,주식회사 피오에쓰,01587852,,없음,,없음,N,
1701110596455,주식회사 피자앤컴퍼니,01606865,,없음,,없음,N,
1615110018444,주식회사 피케이엘,00222213,,없음,,없음,N,
1101112463654,주식회사 피코그램,00604028,30872,2025 OFS 매출액,123,2025 2행,Y,
1101110964555,주식회사 피코소프트,00264185,,없음,,없음,N,
2001110289110,주식회사 피플러스,01913303,,없음,,없음,N,
1101110189806,주식회사 필립스코리아,00155939,,없음,,없음,N,
1358110389651,주식회사 필에너지,01488320,33194,2025 CFS 매출액,308,2025 2행,Y,
1351110088083,주식회사 필옵틱스,00938721,103440,2025 CFS 매출액,319,2025 2행,Y,
1201110799950,주식회사 핌스,01405390,63383,2025 CFS 매출액,210,2025 4행,Y,
1101111969009,주식회사 하꾸주코리아,02026181,,없음,,없음,N,
1101116885656,주식회사 하나벤처스,01386624,,없음,,없음,N,
1101110672538,주식회사 하나은행,00158909,,없음,11837,2025 2행,Y,
1101114781129,주식회사 하나저축은행,00936440,,없음,,없음,N,
1101111197064,주식회사 하나투어비즈니스,01885596,,없음,,없음,N,
1345110002135,주식회사 하스코,00116806,,없음,56,2025 2행,Y,
1344110118918,주식회사 하심,01911402,,없음,,없음,N,
1101117666097,주식회사 하우스바이림,02025492,,없음,,없음,N,
1101115493004,주식회사 하운드13,01927528,,없음,,없음,N,
1348110450924,주식회사 하이에코,01924761,,없음,,없음,N,
1344110113637,주식회사 하이엔드큐브,01826566,,없음,,없음,N,
1313110108609,주식회사 하이클로,01945223,,없음,,없음,N,
1701110415267,주식회사 하이테크디젤,02008291,,없음,,없음,N,
1101115988865,주식회사 하이파킹,01151055,,없음,,없음,N,
1101116669844,주식회사 하이퍼리즘,01909841,,없음,,없음,N,
1341110648474,주식회사 한결에너지,01912225,,없음,,없음,N,
1101118522305,주식회사 한경디앤씨,01898387,,없음,,없음,N,
1344110050855,주식회사 한국데리카후레쉬,00968810,,없음,,없음,N,
1101110310104,주식회사 한국무역정보통신,00194789,,없음,,없음,N,
1101111738834,주식회사 한국아이티컨설팅,01894947,,없음,,없음,N,
1601110003486,주식회사 한국아트라스비엑스,00159290,,없음,,없음,N,
1701110575805,주식회사 한국파크골프,01913349,,없음,,없음,N,
2001110720627,주식회사 한국푸른에너지,02006479,,없음,,없음,N,
1615110061691,주식회사 한덕산업,00863320,,없음,,없음,N,
1311110270692,주식회사 한동건설,01924479,,없음,,없음,N,
1101111267875,주식회사 한맥기술,00502100,,없음,,없음,N,
1649110042674,주식회사 한민에코텍,01898341,,없음,,없음,N,
1101112763278,주식회사 한불,01906765,,없음,,없음,N,
1101110075253,주식회사 한불화농,00219088,,없음,,없음,N,
1101115079549,주식회사 한빛자산관리대부,01016840,,없음,,없음,N,
1101111237050,주식회사 한송,00328641,,없음,,없음,N,
1101115138882,주식회사 한스디앤아이,01912517,,없음,,없음,N,
1344110100478,주식회사 한올,01895469,,없음,,없음,N,
1348110122375,주식회사 한일테크놀러지,01889219,,없음,,없음,N,
1355110368627,주식회사 한주금형앤사출,02003843,,없음,,없음,N,
1101116179819,주식회사 한창이피엠,01891366,,없음,,없음,N,
1211110238949,주식회사 한천,01913747,,없음,,없음,N,
1101118171011,주식회사 한청메디컬,01867794,,없음,,없음,N,
1345110021549,주식회사 한컴라이프케어,00534598,92088,2025 CFS 매출액,215,2025 2행,Y,
1101116514833,주식회사 해긴,01579039,,없음,,없음,N,
1101119069992,주식회사 해든성장,01905474,,없음,,없음,N,
2301110281681,주식회사 해와달에프앤비,01852048,,없음,,없음,N,
2060110001445,주식회사 해원바이오테크,01885851,,없음,,없음,N,
1311110460186,주식회사 해화,01383724,,없음,,없음,N,
1311110441045,주식회사 핸디즈,01728714,,없음,,없음,N,
2841110114044,주식회사 헷세드,01548145,,없음,,없음,N,
1341110376570,주식회사 현대벤디스,01812095,,없음,,없음,N,
1101115273498,주식회사 현대아이티,01507023,,없음,,없음,N,
1101117879765,주식회사 현도홀딩스,01624889,,없음,,없음,N,
2001110096771,주식회사 현성테크노,00552983,,없음,,없음,N,
1348110269466,주식회사 현주,02026996,,없음,,없음,N,
1313110316187,주식회사 혜원,01904022,,없음,,없음,N,
1101110055859,주식회사 호반산업,00144766,,없음,,없음,N,
1911110073903,주식회사 호산,01910883,,없음,,없음,N,
1545110003692,주식회사 호성,00261601,,없음,,없음,N,
1801111543346,주식회사 호성디벨로퍼,01908860,,없음,,없음,N,
2001110037618,주식회사 호원,00299792,,없음,,없음,N,
1101110258198,주식회사 호텔그랜드유통,00176224,,없음,,없음,N,
2201110098385,주식회사 호텔레오,01071421,,없음,,없음,N,
2001110516406,주식회사 호텔아트하임,01405275,,없음,,없음,N,
1101110222614,주식회사 홍선,00694863,,없음,,없음,N,
1101117906625,주식회사 화성양감물류피에프브이,01753738,,없음,,없음,N,
2341110120538,주식회사 화승알앤에이,01532603,714559,2025 CFS 매출액,689,2025 2행,Y,
1101115891943,주식회사 화승엔터프라이즈,01128613,1564379,2025 CFS 매출액,5,2025 2행,Y,
1801111192135,주식회사 화승크라운,01440807,,없음,,없음,N,
1101113575200,주식회사 황보산업,01751013,,없음,,없음,N,
1701110147612,주식회사 효림엑스이,00564872,,없음,,없음,N,
