record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,po_id,po_line_id,contract_id,supplier_id,material_id,order_date,due_date,order_quantity,quantity_uom,unit_price,currency,status
prc-02-361b0d805725,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9488ed957718,PO-001627,PO-001627-10,CTR-00027,SUP-0027,MAT-CO-0045,2024-12-12,2025-02-04,55.5,EA,33365.59,USD,DELIVERED
prc-02-3f58d0fc2838,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2b74da67fc25,PO-001628,PO-001628-10,CTR-00028,SUP-0028,MAT-RA-0048,2024-12-29,2025-02-28,60.0,TON,31320.19,USD,DELIVERED
prc-02-c51c0fdb19ef,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8fc1258163bf,PO-001629,PO-001629-10,CTR-00029,SUP-0029,MAT-RA-0049,2025-01-15,2025-03-24,15.0,TON,31575.87,KRW,DELIVERED
prc-02-b10c31f17824,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bbffb27fda40,PO-001630,PO-001630-10,CTR-00030,SUP-0030,MAT-CO-0050,2025-02-01,2025-04-17,19.5,EA,31831.54,USD,DELIVERED
prc-02-d9575a51462d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ddb9c3e23406,PO-001631,PO-001631-10,CTR-00031,SUP-0031,MAT-CO-0051,2025-02-18,2025-05-11,24.0,EA,32087.22,USD,DELIVERED
prc-02-c1d783bbeed2,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-37ceb4836a3a,PO-001632,PO-001632-10,CTR-00032,SUP-0032,MAT-RA-0054,2025-03-08,2025-06-05,28.5,TON,32342.89,USD,DELIVERED
prc-02-daf3c0e6f2b4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a3b8286afe0b,PO-001633,PO-001633-10,CTR-00033,SUP-0033,MAT-RA-0055,2025-03-25,2025-04-17,33.0,TON,32598.57,KRW,DELIVERED
prc-02-fb83ecd603e4,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-934a3d485218,PO-001634,PO-001634-10,CTR-00034,SUP-0034,MAT-CO-0056,2025-04-11,2025-05-11,37.5,EA,32854.24,USD,DELIVERED
prc-02-986251608ce3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d438531848bf,PO-001635,PO-001635-10,CTR-00035,SUP-0035,MAT-CO-0057,2025-04-28,2025-06-04,42.0,EA,33109.92,USD,DELIVERED
prc-02-160508d49133,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8372c24f007c,PO-001636,PO-001636-10,CTR-00036,SUP-0036,MAT-RA-0060,2025-05-15,2025-06-28,46.5,TON,33365.59,USD,OPEN
prc-02-a8ee2a0e8323,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9b62050004b8,PO-001637,PO-001637-10,CTR-00037,SUP-0037,MAT-RA-0061,2025-06-01,2025-07-22,51.0,TON,31320.19,KRW,DELIVERED
prc-02-b5533934d19b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ea6de1a85db6,PO-001638,PO-001638-10,CTR-00038,SUP-0038,MAT-CO-0062,2025-06-18,2025-08-15,55.5,EA,31575.87,USD,DELIVERED
prc-02-809f22a00608,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ad4f28230dbb,PO-001639,PO-001639-10,CTR-00039,SUP-0039,MAT-CO-0063,2025-07-06,2025-09-09,60.0,EA,31831.54,USD,DELIVERED
prc-02-ffc26b54fc7b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f6d88da29c1d,PO-001640,PO-001640-10,CTR-00040,SUP-0040,MAT-RA-0066,2025-07-23,2025-10-03,15.0,TON,32087.22,USD,DELIVERED
prc-02-fa8dcc22dfe6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5e6ca7918070,PO-001641,PO-001641-10,CTR-00041,SUP-0001,MAT-RA-0067,2025-08-09,2025-08-27,19.5,TON,32342.89,KRW,OPEN
prc-02-2023a77df1cc,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d3ebf1988878,PO-001642,PO-001642-10,CTR-00042,SUP-0002,MAT-CO-0068,2025-08-26,2025-09-20,24.0,EA,32598.57,USD,DELIVERED
prc-02-383a7093ebe2,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-337b6764ce14,PO-001643,PO-001643-10,CTR-00043,SUP-0003,MAT-RA-0072,2025-09-12,2025-10-14,28.5,TON,32854.24,USD,OPEN
prc-02-fa750a3b9568,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8aa61acaa295,PO-001644,PO-001644-10,CTR-00044,SUP-0004,MAT-RA-0073,2025-09-29,2025-11-07,33.0,TON,33109.92,USD,OPEN
prc-02-053d891c1e31,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d7035ff1e0fb,PO-001645,PO-001645-10,CTR-00045,SUP-0005,MAT-CO-0074,2025-10-16,2025-12-01,37.5,EA,33365.59,KRW,DELIVERED
prc-02-5d5c6b48d975,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d0c8399e7502,PO-001646,PO-001646-10,CTR-00046,SUP-0006,MAT-CO-0075,2025-11-03,2025-12-26,42.0,EA,31320.19,USD,DELIVERED
prc-02-bd0156b51257,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e97bcb7d8b58,PO-001647,PO-001647-10,CTR-00047,SUP-0007,MAT-RA-0078,2025-11-20,2026-01-19,46.5,TON,31575.87,USD,OPEN
prc-02-5f55b2f22bcd,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-083be7abbc3c,PO-001648,PO-001648-10,CTR-00048,SUP-0008,MAT-RA-0079,2025-12-07,2026-02-12,51.0,TON,31831.54,USD,DELIVERED
prc-02-f7c56050b659,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-420693994dbf,PO-001649,PO-001649-10,CTR-00049,SUP-0009,MAT-CO-0080,2025-12-24,2026-03-08,55.5,EA,32087.22,KRW,OPEN
prc-02-24f9db8eba81,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-491a85c2ea5a,PO-001650,PO-001650-10,CTR-00050,SUP-0010,MAT-CO-0081,2026-01-10,2026-04-01,60.0,EA,32342.89,USD,OPEN
prc-02-397f798f46a1,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2856f98aff4d,PO-001651,PO-001651-10,CTR-00051,SUP-0011,MAT-RA-0084,2026-01-27,2026-04-25,15.0,TON,32598.57,USD,DELIVERED
prc-02-72ba8af0c01c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7bc3fef3d59d,PO-001652,PO-001652-10,CTR-00052,SUP-0012,MAT-RA-0085,2026-02-13,2026-03-07,19.5,TON,32854.24,USD,DELIVERED
prc-02-e32359a15495,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2a8d42245dac,PO-001653,PO-001653-10,CTR-00053,SUP-0013,MAT-CO-0086,2026-03-03,2026-04-01,24.0,EA,33109.92,KRW,DELIVERED
prc-02-88b58971d489,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7fd04c922532,PO-001654,PO-001654-10,CTR-00054,SUP-0014,MAT-CO-0087,2026-03-20,2026-04-25,28.5,EA,33365.59,USD,DELIVERED
prc-02-76657ac30584,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-70919d96e7cc,PO-001655,PO-001655-10,CTR-00055,SUP-0015,MAT-RA-0090,2026-04-06,2026-05-19,33.0,TON,31320.19,USD,DELIVERED
prc-02-4e630032c718,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2dd606d0a792,PO-001656,PO-001656-10,CTR-00056,SUP-0016,MAT-RA-0091,2026-04-23,2026-06-12,37.5,TON,31575.87,USD,OPEN
prc-02-77da88868aa6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2096448a211d,PO-001657,PO-001657-10,CTR-00057,SUP-0017,MAT-CO-0093,2026-05-10,2026-07-06,42.0,EA,31831.54,KRW,DELIVERED
prc-02-ce32f068da9b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-177111b206b2,PO-001658,PO-001658-10,CTR-00058,SUP-0018,MAT-RA-0096,2026-05-27,2026-07-30,46.5,TON,32087.22,USD,DELIVERED
prc-02-ec522f14ba66,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5597054277de,PO-001659,PO-001659-10,CTR-00059,SUP-0019,MAT-RA-0097,2026-06-13,2026-08-23,51.0,TON,32342.89,USD,DELIVERED
prc-02-e1249cbbd086,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8b7dd1918cfb,PO-001660,PO-001660-10,CTR-00060,SUP-0020,MAT-CO-0098,2026-07-01,2026-09-17,55.5,EA,32598.57,USD,DELIVERED
prc-02-e3af95874d78,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7413b2df6813,PO-001661,PO-001661-10,CTR-00061,SUP-0021,MAT-CO-0099,2026-07-18,2026-10-11,60.0,EA,32854.24,KRW,DELIVERED
prc-02-de0094fbc777,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-93d4cb272c9d,PO-001662,PO-001662-10,CTR-00062,SUP-0022,MAT-RA-0102,2023-08-05,2023-08-24,15.0,TON,33109.92,USD,DELIVERED
prc-02-93686188abf5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-920e5060a0e9,PO-001663,PO-001663-10,CTR-00063,SUP-0023,MAT-RA-0103,2023-08-22,2023-09-17,19.5,TON,33365.59,USD,DELIVERED
prc-02-b4f65d764149,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7afcf6d7f7ce,PO-001664,PO-001664-10,CTR-00064,SUP-0024,MAT-CO-0104,2023-09-08,2023-10-11,24.0,EA,31320.19,USD,OPEN
prc-02-123f8441733f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d6f25b221fd9,PO-001665,PO-001665-10,CTR-00065,SUP-0025,MAT-CO-0105,2023-09-25,2023-11-04,28.5,EA,31575.87,KRW,OPEN
prc-02-08ef618dee47,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0543a87b29f1,PO-001666,PO-001666-10,CTR-00066,SUP-0026,MAT-RA-0108,2023-10-12,2023-11-28,33.0,TON,31831.54,USD,OPEN
prc-02-8ffdf4904e5f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-70cf1fa5b7e6,PO-001667,PO-001667-10,CTR-00067,SUP-0027,MAT-RA-0109,2023-10-30,2023-12-23,37.5,TON,32087.22,USD,OPEN
prc-02-80cf2113fcc9,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-731c92015991,PO-001668,PO-001668-10,CTR-00068,SUP-0028,MAT-CO-0110,2023-11-16,2024-01-16,42.0,EA,32342.89,USD,DELIVERED
prc-02-321bc649bc61,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1c6f12c27b28,PO-001669,PO-001669-10,CTR-00069,SUP-0029,MAT-CO-0111,2023-12-03,2024-02-09,46.5,EA,32598.57,KRW,DELIVERED
prc-02-36af22d5b4d4,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9d9a45636bb7,PO-001670,PO-001670-10,CTR-00070,SUP-0030,MAT-RA-0114,2023-12-20,2024-03-04,51.0,TON,32854.24,USD,OPEN
prc-02-1777649f9d24,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e78e616fd1dd,PO-001671,PO-001671-10,CTR-00071,SUP-0031,MAT-CO-0116,2024-01-06,2024-03-28,55.5,EA,33109.92,USD,OPEN
prc-02-cec7e51f2fc5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cb464b627605,PO-001672,PO-001672-10,CTR-00072,SUP-0032,MAT-CO-0117,2024-01-23,2024-04-21,60.0,EA,33365.59,USD,OPEN
prc-02-e1f9a6313842,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5afe2349b5fb,PO-001673,PO-001673-10,CTR-00073,SUP-0033,MAT-RA-0120,2024-02-09,2024-03-03,15.0,TON,31320.19,KRW,DELIVERED
prc-02-54b2b0b690fe,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4d71c6fb5997,PO-001674,PO-001674-10,CTR-00074,SUP-0034,MAT-RA-0121,2024-02-27,2024-03-28,19.5,TON,31575.87,USD,DELIVERED
prc-02-9efa60f3b78b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-34a61c519f5c,PO-001675,PO-001675-10,CTR-00075,SUP-0035,MAT-CO-0122,2024-03-15,2024-04-21,24.0,EA,31831.54,USD,DELIVERED
prc-02-ee0a2bdda2a7,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-61470c717b5a,PO-001676,PO-001676-10,CTR-00076,SUP-0036,MAT-CO-0123,2024-04-01,2024-05-15,28.5,EA,32087.22,USD,DELIVERED
prc-02-e027c2fb0e65,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-609a5d183969,PO-001677,PO-001677-10,CTR-00077,SUP-0037,MAT-RA-0126,2024-04-18,2024-06-08,33.0,TON,32342.89,KRW,OPEN
prc-02-6aee6fe53ab1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-08089c8fed38,PO-001678,PO-001678-10,CTR-00078,SUP-0038,MAT-RA-0127,2024-05-05,2024-07-02,37.5,TON,32598.57,USD,DELIVERED
prc-02-d2287eb821fa,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-145b37fc0375,PO-001679,PO-001679-10,CTR-00079,SUP-0039,MAT-CO-0128,2024-05-22,2024-07-26,42.0,EA,32854.24,USD,DELIVERED
prc-02-0f6ecbdbefb2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-61a0fd7bdbf8,PO-001680,PO-001680-10,CTR-00080,SUP-0040,MAT-CO-0129,2024-06-08,2024-08-19,46.5,EA,33109.92,USD,DELIVERED
prc-02-f49939713da9,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bbc93d941592,PO-001681,PO-001681-10,CTR-00081,SUP-0001,MAT-RA-0132,2024-06-26,2024-07-14,51.0,TON,33365.59,KRW,DELIVERED
prc-02-a716382e3518,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-902564a56651,PO-001682,PO-001682-10,CTR-00082,SUP-0002,MAT-RA-0133,2024-07-13,2024-08-07,55.5,TON,31320.19,USD,DELIVERED
prc-02-7bddb7a2d307,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-63aaaae83ef7,PO-001683,PO-001683-10,CTR-00083,SUP-0003,MAT-CO-0134,2024-07-30,2024-08-31,60.0,EA,31575.87,USD,OPEN
prc-02-02a492d41f50,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2517354ccc1e,PO-001684,PO-001684-10,CTR-00084,SUP-0004,MAT-CO-0135,2024-08-16,2024-09-24,15.0,EA,31831.54,USD,OPEN
prc-02-0eed47238bd1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-37cb497e3676,PO-001685,PO-001685-10,CTR-00085,SUP-0005,MAT-RA-0139,2024-09-02,2024-10-18,19.5,TON,32087.22,KRW,DELIVERED
prc-02-a73fa335ba8a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-60ecf22d0b4c,PO-001686,PO-001686-10,CTR-00086,SUP-0006,MAT-CO-0140,2024-09-19,2024-11-11,24.0,EA,32342.89,USD,OPEN
prc-02-d49de1b2b564,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d61d772b5570,PO-001687,PO-001687-10,CTR-00087,SUP-0007,MAT-CO-0141,2024-10-06,2024-12-05,28.5,EA,32598.57,USD,OPEN
prc-02-86c5f1999d3e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-227a45401158,PO-001688,PO-001688-10,CTR-00088,SUP-0008,MAT-RA-0144,2024-10-24,2024-12-30,33.0,TON,32854.24,USD,DELIVERED
prc-02-3a954ff13cfc,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6e2c283f5325,PO-001689,PO-001689-10,CTR-00089,SUP-0009,MAT-RA-0145,2024-11-10,2025-01-23,37.5,TON,33109.92,KRW,OPEN
prc-02-93c5ce2c687e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a90e15e8d0aa,PO-001690,PO-001690-10,CTR-00090,SUP-0010,MAT-CO-0146,2024-11-27,2025-02-16,42.0,EA,33365.59,USD,DELIVERED
prc-02-2598e76e247d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1098c233228d,PO-001691,PO-001691-10,CTR-00091,SUP-0011,MAT-CO-0147,2024-12-14,2025-03-12,46.5,EA,31320.19,USD,DELIVERED
prc-02-ee3e15616685,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9b4aa00ddc05,PO-001692,PO-001692-10,CTR-00092,SUP-0012,MAT-RA-0150,2024-12-31,2025-01-22,51.0,TON,31575.87,USD,OPEN
prc-02-43e6949832ab,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d66aa0cbf43e,PO-001693,PO-001693-10,CTR-00093,SUP-0013,MAT-RA-0151,2025-01-17,2025-02-15,55.5,TON,31831.54,KRW,OPEN
prc-02-db5944d5e0d1,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-da2ebc71627f,PO-001694,PO-001694-10,CTR-00094,SUP-0014,MAT-CO-0152,2025-02-03,2025-03-11,60.0,EA,32087.22,USD,OPEN
prc-02-12a80bd4b149,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7bb9584fce65,PO-001695,PO-001695-10,CTR-00095,SUP-0015,MAT-CO-0153,2025-02-21,2025-04-05,15.0,EA,32342.89,USD,DELIVERED
prc-02-2973118caf84,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5b96fcae862b,PO-001696,PO-001696-10,CTR-00096,SUP-0016,MAT-RA-0156,2025-03-10,2025-04-29,19.5,TON,32598.57,USD,DELIVERED
prc-02-025caf5ca9f4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-26750ea7958f,PO-001697,PO-001697-10,CTR-00097,SUP-0017,MAT-RA-0157,2025-03-27,2025-05-23,24.0,TON,32854.24,KRW,DELIVERED
prc-02-653f317cc682,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-120e093eacf9,PO-001698,PO-001698-10,CTR-00098,SUP-0018,MAT-CO-0158,2025-04-13,2025-06-16,28.5,EA,33109.92,USD,DELIVERED
prc-02-48467ae9c2e3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ac609c2b8874,PO-001699,PO-001699-10,CTR-00099,SUP-0019,MAT-CO-0159,2025-04-30,2025-07-10,33.0,EA,33365.59,USD,DELIVERED
prc-02-efad05ea1a32,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-42d2a349a40b,PO-001700,PO-001700-10,CTR-00100,SUP-0020,MAT-RA-0162,2025-05-17,2025-08-03,37.5,TON,31320.19,USD,DELIVERED
prc-02-5325d20f0dbf,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-eab526bbe794,PO-001701,PO-001701-10,CTR-00001,SUP-0001,RM-CU-CONC,2025-06-03,2025-06-21,42.0,TON,31320.19,KRW,DELIVERED
prc-02-4fe61a218fbf,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5394bc496071,PO-001702,PO-001702-10,CTR-00002,SUP-0002,RM-MHP,2025-06-21,2025-07-16,46.5,TON,31575.87,USD,DELIVERED
prc-02-4411abe56089,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8f2a2de76cf3,PO-001703,PO-001703-10,CTR-00003,SUP-0003,RM-H2SO4,2025-07-08,2025-08-09,51.0,TON,106.25,USD,DELIVERED
prc-02-6a5b7a79df70,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-dd68b63d163a,PO-001704,PO-001704-10,CTR-00004,SUP-0004,RM-LIME,2025-07-25,2025-09-02,55.5,TON,32087.22,USD,DELIVERED
